"","index","CollectiveName","LastName","ForeName","Initials","order","Title","PMID"
"63",1,NA,"Senff-Ribeiro","Andrea","A",63,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"64",1,NA,"Rothfels","Karen","K",64,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"65",1,NA,"Shamovsky","Veronica","V",65,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"66",1,NA,"Stephan","Ralf","R",66,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"67",1,NA,"Sevilla","Cristoffer","C",67,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"68",1,NA,"Varusai","Thawfeek","T",68,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"69",1,NA,"Ravel","Jean-Marie","JM",69,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"70",1,NA,"Fraser","Rupsha","R",70,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"71",1,NA,"Ortseifen","Vera","V",71,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"72",1,NA,"Marchesi","Silvia","S",72,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"73",1,NA,"Gawron","Piotr","P",73,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"74",1,NA,"Smula","Ewa","E",74,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"75",1,NA,"Heirendt","Laurent","L",75,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"76",1,NA,"Satagopam","Venkata","V",76,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"77",1,NA,"Wu","Guanming","G",77,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"78",1,NA,"Riutta","Anders","A",78,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"79",1,NA,"Golebiewski","Martin","M",79,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"80",1,NA,"Owen","Stuart","S",80,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"81",1,NA,"Goble","Carole","C",81,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"82",1,NA,"Hu","Xiaoming","X",82,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"83",1,NA,"Overall","Rupert W","RW",83,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"84",1,NA,"Maier","Dieter","D",84,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"85",1,NA,"Bauch","Angela","A",85,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"86",1,NA,"Gyori","Benjamin M","BM",86,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"87",1,NA,"Bachman","John A","JA",87,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"88",1,NA,"Vega","Carlos","C",88,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"89",1,NA,"Grouès","Valentin","V",89,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"90",1,NA,"Vazquez","Miguel","M",90,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"91",1,NA,"Porras","Pablo","P",91,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"92",1,NA,"Licata","Luana","L",92,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"93",1,NA,"Iannuccelli","Marta","M",93,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"94",1,NA,"Sacco","Francesca","F",94,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"95",1,NA,"Nesterova","Anastasia","A",95,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"96",1,NA,"Yuryev","Anton","A",96,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"97",1,NA,"de Waard","Anita","A",97,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"98",1,NA,"Turei","Denes","D",98,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"99",1,NA,"Luna","Augustin","A",99,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"100",1,NA,"Babur","Ozgun","O",100,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"101",1,NA,"Soliman","Sylvain","S",101,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"102",1,NA,"Valdeolivas","Alberto","A",102,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"103",1,NA,"Esteban-Medina","Marina","M",103,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"104",1,NA,"Peña-Chilet","Maria","M",104,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"105",1,NA,"Rian","Kinza","K",105,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"106",1,NA,"Helikar","Tomáš","T",106,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"107",1,NA,"Puniya","Bhanwar Lal","BL",107,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"108",1,NA,"Modos","Dezso","D",108,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"109",1,NA,"Treveil","Agatha","A",109,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"110",1,NA,"Olbei","Marton","M",110,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"111",1,NA,"De Meulder","Bertrand","B",111,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"112",1,NA,"Ballereau","Stephane","S",112,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"113",1,NA,"Dugourd","Aurélien","A",113,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"114",1,NA,"Naldi","Aurélien","A",114,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"115",1,NA,"Noël","Vincent","V",115,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"116",1,NA,"Calzone","Laurence","L",116,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"117",1,NA,"Sander","Chris","C",117,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"118",1,NA,"Demir","Emek","E",118,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"119",1,NA,"Korcsmaros","Tamas","T",119,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"120",1,NA,"Freeman","Tom C","TC",120,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"121",1,NA,"Augé","Franck","F",121,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"122",1,NA,"Beckmann","Jacques S","JS",122,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"123",1,NA,"Hasenauer","Jan","J",123,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"124",1,NA,"Wolkenhauer","Olaf","O",124,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"125",1,NA,"Willighagen","Egon L","EL",125,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"126",1,NA,"Pico","Alexander R","AR",126,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"127",1,NA,"Evelo","Chris T","CT",127,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"128",1,NA,"Gillespie","Marc E","ME",128,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"129",1,NA,"Stein","Lincoln D","LD",129,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"130",1,NA,"Hermjakob","Henning","H",130,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"131",1,NA,"D'Eustachio","Peter","P",131,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"132",1,NA,"Saez-Rodriguez","Julio","J",132,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"133",1,NA,"Dopazo","Joaquin","J",133,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"134",1,NA,"Valencia","Alfonso","A",134,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"135",1,NA,"Kitano","Hiroaki","H",135,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"136",1,NA,"Barillot","Emmanuel","E",136,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"137",1,NA,"Auffray","Charles","C",137,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"138",1,NA,"Balling","Rudi","R",138,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"139",1,NA,"Schneider","Reinhard","R",139,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"140",1,"COVID-19 Disease Map Community",NA,NA,NA,140,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","34939300"
"141",2,NA,"Balakrishnan","Rohan","R",1,"Suboptimal resource allocation in changing environments constrains response and growth in bacteria.","34928547"
"142",2,NA,"de Silva","Roshali T","RT",2,"Suboptimal resource allocation in changing environments constrains response and growth in bacteria.","34928547"
"143",2,NA,"Hwa","Terence","T",3,"Suboptimal resource allocation in changing environments constrains response and growth in bacteria.","34928547"
"144",2,NA,"Cremer","Jonas","J",4,"Suboptimal resource allocation in changing environments constrains response and growth in bacteria.","34928547"
"145",3,NA,"Boecker","Simon","S",1,"Deciphering the physiological response of Escherichia coli under high ATP demand.","34928538"
"146",3,NA,"Slaviero","Giulia","G",2,"Deciphering the physiological response of Escherichia coli under high ATP demand.","34928538"
"147",3,NA,"Schramm","Thorben","T",3,"Deciphering the physiological response of Escherichia coli under high ATP demand.","34928538"
"148",3,NA,"Szymanski","Witold","W",4,"Deciphering the physiological response of Escherichia coli under high ATP demand.","34928538"
"149",3,NA,"Steuer","Ralf","R",5,"Deciphering the physiological response of Escherichia coli under high ATP demand.","34928538"
"150",3,NA,"Link","Hannes","H",6,"Deciphering the physiological response of Escherichia coli under high ATP demand.","34928538"
"151",3,NA,"Klamt","Steffen","S",7,"Deciphering the physiological response of Escherichia coli under high ATP demand.","34928538"
"152",4,NA,"Tack","Drew S","DS",1,"The genotype-phenotype landscape of an allosteric protein.","34913592"
"153",4,NA,"Tonner","Peter D","PD",2,"The genotype-phenotype landscape of an allosteric protein.","34913592"
"154",4,NA,"Pressman","Abe","A",3,"The genotype-phenotype landscape of an allosteric protein.","34913592"
"155",4,NA,"Olson","Nathan D","ND",4,"The genotype-phenotype landscape of an allosteric protein.","34913592"
"156",4,NA,"Levy","Sasha F","SF",5,"The genotype-phenotype landscape of an allosteric protein.","34913592"
"157",4,NA,"Romantseva","Eugenia F","EF",6,"The genotype-phenotype landscape of an allosteric protein.","34913592"
"158",4,NA,"Alperovich","Nina","N",7,"The genotype-phenotype landscape of an allosteric protein.","34913592"
"159",4,NA,"Vasilyeva","Olga","O",8,"The genotype-phenotype landscape of an allosteric protein.","34913592"
"160",4,NA,"Ross","David","D",9,"The genotype-phenotype landscape of an allosteric protein.","34913592"
"161",5,NA,"Ghabache","Elisabeth","E",1,"Coupling traction force patterns and actomyosin wave dynamics reveals mechanics of cell motion.","34898015"
"162",5,NA,"Cao","Yuansheng","Y",2,"Coupling traction force patterns and actomyosin wave dynamics reveals mechanics of cell motion.","34898015"
"163",5,NA,"Miao","Yuchuan","Y",3,"Coupling traction force patterns and actomyosin wave dynamics reveals mechanics of cell motion.","34898015"
"164",5,NA,"Groisman","Alex","A",4,"Coupling traction force patterns and actomyosin wave dynamics reveals mechanics of cell motion.","34898015"
"165",5,NA,"Devreotes","Peter N","PN",5,"Coupling traction force patterns and actomyosin wave dynamics reveals mechanics of cell motion.","34898015"
"166",5,NA,"Rappel","Wouter-Jan","WJ",6,"Coupling traction force patterns and actomyosin wave dynamics reveals mechanics of cell motion.","34898015"
"167",6,NA,"Tang","Michelle","M",1,"A genome-scale TF-DNA interaction network of transcriptional regulation of Arabidopsis primary and specialized metabolism.","34816587"
"168",6,NA,"Li","Baohua","B",2,"A genome-scale TF-DNA interaction network of transcriptional regulation of Arabidopsis primary and specialized metabolism.","34816587"
"169",6,NA,"Zhou","Xue","X",3,"A genome-scale TF-DNA interaction network of transcriptional regulation of Arabidopsis primary and specialized metabolism.","34816587"
"170",6,NA,"Bolt","Tayah","T",4,"A genome-scale TF-DNA interaction network of transcriptional regulation of Arabidopsis primary and specialized metabolism.","34816587"
"171",6,NA,"Li","Jia Jie","JJ",5,"A genome-scale TF-DNA interaction network of transcriptional regulation of Arabidopsis primary and specialized metabolism.","34816587"
"172",6,NA,"Cruz","Neiman","N",6,"A genome-scale TF-DNA interaction network of transcriptional regulation of Arabidopsis primary and specialized metabolism.","34816587"
"173",6,NA,"Gaudinier","Allison","A",7,"A genome-scale TF-DNA interaction network of transcriptional regulation of Arabidopsis primary and specialized metabolism.","34816587"
"174",6,NA,"Ngo","Richard","R",8,"A genome-scale TF-DNA interaction network of transcriptional regulation of Arabidopsis primary and specialized metabolism.","34816587"
"175",6,NA,"Clark-Wiest","Caitlin","C",9,"A genome-scale TF-DNA interaction network of transcriptional regulation of Arabidopsis primary and specialized metabolism.","34816587"
"176",6,NA,"Kliebenstein","Daniel J","DJ",10,"A genome-scale TF-DNA interaction network of transcriptional regulation of Arabidopsis primary and specialized metabolism.","34816587"
"177",6,NA,"Brady","Siobhan M","SM",11,"A genome-scale TF-DNA interaction network of transcriptional regulation of Arabidopsis primary and specialized metabolism.","34816587"
"178",7,NA,"Nguyen","John","J",1,"Quantitative contributions of TNF receptor superfamily members to CD8+ T-cell responses.","34806839"
"179",7,NA,"Pettmann","Johannes","J",2,"Quantitative contributions of TNF receptor superfamily members to CD8+ T-cell responses.","34806839"
"180",7,NA,"Kruger","Philipp","P",3,"Quantitative contributions of TNF receptor superfamily members to CD8+ T-cell responses.","34806839"
"181",7,NA,"Dushek","Omer","O",4,"Quantitative contributions of TNF receptor superfamily members to CD8+ T-cell responses.","34806839"
"182",8,NA,"Anderson","Daniel A","DA",1,"Competitive dCas9 binding as a mechanism for transcriptional control.","34747560"
"183",8,NA,"Voigt","Christopher A","CA",2,"Competitive dCas9 binding as a mechanism for transcriptional control.","34747560"
"184",9,NA,"Maehara","Kazumitsu","K",1,"Modeling population size independent tissue epigenomes by ChIL-seq with single thin sections.","34730297"
"185",9,NA,"Tomimatsu","Kosuke","K",2,"Modeling population size independent tissue epigenomes by ChIL-seq with single thin sections.","34730297"
"186",9,NA,"Harada","Akihito","A",3,"Modeling population size independent tissue epigenomes by ChIL-seq with single thin sections.","34730297"
"187",9,NA,"Tanaka","Kaori","K",4,"Modeling population size independent tissue epigenomes by ChIL-seq with single thin sections.","34730297"
"188",9,NA,"Sato","Shoko","S",5,"Modeling population size independent tissue epigenomes by ChIL-seq with single thin sections.","34730297"
"189",9,NA,"Fukuoka","Megumi","M",6,"Modeling population size independent tissue epigenomes by ChIL-seq with single thin sections.","34730297"
"190",9,NA,"Okada","Seiji","S",7,"Modeling population size independent tissue epigenomes by ChIL-seq with single thin sections.","34730297"
"191",9,NA,"Handa","Tetsuya","T",8,"Modeling population size independent tissue epigenomes by ChIL-seq with single thin sections.","34730297"
"192",9,NA,"Kurumizaka","Hitoshi","H",9,"Modeling population size independent tissue epigenomes by ChIL-seq with single thin sections.","34730297"
"193",9,NA,"Saitoh","Noriko","N",10,"Modeling population size independent tissue epigenomes by ChIL-seq with single thin sections.","34730297"
"194",9,NA,"Kimura","Hiroshi","H",11,"Modeling population size independent tissue epigenomes by ChIL-seq with single thin sections.","34730297"
"195",9,NA,"Ohkawa","Yasuyuki","Y",12,"Modeling population size independent tissue epigenomes by ChIL-seq with single thin sections.","34730297"
"196",10,NA,"Liu","Xiaonan","X",1,"SARS-CoV-2-host proteome interactions for antiviral drug discovery.","34709727"
"197",10,NA,"Huuskonen","Sini","S",2,"SARS-CoV-2-host proteome interactions for antiviral drug discovery.","34709727"
"198",10,NA,"Laitinen","Tuomo","T",3,"SARS-CoV-2-host proteome interactions for antiviral drug discovery.","34709727"
"199",10,NA,"Redchuk","Taras","T",4,"SARS-CoV-2-host proteome interactions for antiviral drug discovery.","34709727"
"200",10,NA,"Bogacheva","Mariia","M",5,"SARS-CoV-2-host proteome interactions for antiviral drug discovery.","34709727"
"201",10,NA,"Salokas","Kari","K",6,"SARS-CoV-2-host proteome interactions for antiviral drug discovery.","34709727"
"202",10,NA,"Pöhner","Ina","I",7,"SARS-CoV-2-host proteome interactions for antiviral drug discovery.","34709727"
"203",10,NA,"Öhman","Tiina","T",8,"SARS-CoV-2-host proteome interactions for antiviral drug discovery.","34709727"
"204",10,NA,"Tonduru","Arun Kumar","AK",9,"SARS-CoV-2-host proteome interactions for antiviral drug discovery.","34709727"
"205",10,NA,"Hassinen","Antti","A",10,"SARS-CoV-2-host proteome interactions for antiviral drug discovery.","34709727"
"206",10,NA,"Gawriyski","Lisa","L",11,"SARS-CoV-2-host proteome interactions for antiviral drug discovery.","34709727"
"207",10,NA,"Keskitalo","Salla","S",12,"SARS-CoV-2-host proteome interactions for antiviral drug discovery.","34709727"
"208",10,NA,"Vartiainen","Maria K","MK",13,"SARS-CoV-2-host proteome interactions for antiviral drug discovery.","34709727"
"209",10,NA,"Pietiäinen","Vilja","V",14,"SARS-CoV-2-host proteome interactions for antiviral drug discovery.","34709727"
"210",10,NA,"Poso","Antti","A",15,"SARS-CoV-2-host proteome interactions for antiviral drug discovery.","34709727"
"211",10,NA,"Varjosalo","Markku","M",16,"SARS-CoV-2-host proteome interactions for antiviral drug discovery.","34709727"
"212",11,NA,"Cheng","Kuoyuan","K",1,"Genome-scale metabolic modeling reveals SARS-CoV-2-induced metabolic changes and antiviral targets.","34709707"
"213",11,NA,"Martin-Sancho","Laura","L",2,"Genome-scale metabolic modeling reveals SARS-CoV-2-induced metabolic changes and antiviral targets.","34709707"
"214",11,NA,"Pal","Lipika R","LR",3,"Genome-scale metabolic modeling reveals SARS-CoV-2-induced metabolic changes and antiviral targets.","34709707"
"215",11,NA,"Pu","Yuan","Y",4,"Genome-scale metabolic modeling reveals SARS-CoV-2-induced metabolic changes and antiviral targets.","34709707"
